http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07LIN/ALG_1584	07LIN/ALG	spectrophotometry	A	1.1.1.87	homoisocitrate dehydrogenase	C05662 + C00003 = C00322 + C00288 + C00004	(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate(aq) + NAD(ox) = 2-oxoadipate(aq) + carbon dioxide(aq) + NAD(red)		0.45	298.15		7.5		1
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		8.29	311.15	0.25	7	3.1	947
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		11.6	298.15	0.25	7	3.02	948
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		11.4	298.15	0.25	7	3.11	949
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		13.7	298.15	0.25	6.99	3.11	950
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		9.81	298.15	0.25	7.07	3.14	951
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		8.66	311.15	0.25	7.03	3.19	952
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		8.15	311.15	0.25	7.03	3.19	953
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		9.85	311.15	0.25	7.03	3.19	954
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		9.82	311.15	0.25	7.03	3.19	955
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		8.7	311.15	0.25	7.03	3.13	956
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		8.68	311.15	0.25	7.03	3.13	957
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		9.88	311.15	0.25	7.03	3.12	958
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		10.4	311.15	0.25	7.06	4.6	959
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		9.7	311.15	0.25	7.07	4.44	960
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		8.99	311.15	0.25	7.05	4.44	961
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		8.9	311.15	0.25	7.1	4.44	962
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		15.5	311.15	0.25	6.89	2.2	963
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		15.2	311.15	0.25	6.89	2.2	964
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		14.4	311.15	0.25	7.4	2.28	965
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		14.9	311.15	0.25	7.41	2.28	966
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		19.4	311.15	0.25	7.53	2.3	967
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		19.4	311.15	0.25	7.53	2.3	968
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		9.74	311.15	0.25	7.03	3.13	969
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		9.82	311.15	0.25	7.06	2.55	970
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		8.45	311.15	0.25	7	3.08	971
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		10.7	298.15	0.25	7	3.11	972
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		9.54	311.15	0.25	7.03	3.19	973
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		9.66	311.15	0.25	7.04	3.59	974
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		18.8	311.15	0.25	7.53	2.3	975
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		8.34	311.15	0.25	7.03	3.13	976
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		11.5	311.15	0.25	6.97	2.6	977
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		11.1	298.15	0.25	7	3.11	978
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		9.68	311.15	0.25	7.03	3.13	979
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		15.7	311.15	0.25	7.39	2.28	980
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=74GUY/WEB_1434	74GUY/WEB	spectrophotometry and enzymatic assay	A	6.2.1.1	acetate-CoA ligase	C00002 + C00033 + C00010 = C00020 + C00013 + C00024	ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq)		8.46	311.15	0.25	7	3.09	981
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59BAR/SMY_1214	59BAR/SMY	spectrophotometry	B	4.3.1.2	methylaspartate ammonia-lyase	C03618 = C01732 + C00014	L-threo-3-methylaspartate(aq) = 2-methylfumarate(aq) + ammonia(aq)		0.238	298.15		7.9		982
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59BAR/SMY_1214	59BAR/SMY	spectrophotometry	B	4.3.1.2	methylaspartate ammonia-lyase	C03618 = C01732 + C00014	L-threo-3-methylaspartate(aq) = 2-methylfumarate(aq) + ammonia(aq)		0.306	298.15		9.7		983
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=93BOH/HUT_226	93BOH/HUT	calorimetry	A	1.1.3.4	glucose oxidase	C00031 + C00007 = C00198 + C00027	-D-glucose(aq) + O2(aq) = D-glucono-1,5-lactone(aq) + H2O2(aq)			298.15		6.86		984
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07TEW/KIS_1653	07TEW/KIS	chromatography	A	3.5.2.2	dihydropyrimidinase	C00429 + C00001 = C02642	5,6-dihydrouracil(aq) + H2O(l) = 3-ureidopropanoic acid(aq)		25.9	298.15	0.28	6.8		985
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07TEW/KIS_1653	07TEW/KIS	chromatography	A	3.5.2.2	dihydropyrimidinase	C00429 + C00001 = C02642	5,6-dihydrouracil(aq) + H2O(l) = 3-ureidopropanoic acid(aq)		160	298.15	0.32	7.84		986
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07TEW/KIS_1653	07TEW/KIS	chromatography	A	3.5.2.2	dihydropyrimidinase	C00429 + C00001 = C02642	5,6-dihydrouracil(aq) + H2O(l) = 3-ureidopropanoic acid(aq)		64.8	298.15	0.31	7.38		987
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07TEW/KIS_1656	07TEW/KIS	chromatography	A	3.5.2.2	dihydropyrimidinase	C00429 + C00001 = C02642	5,6-dihydrouracil(aq) + H2O(l) = 3-ureidopropanoic acid(aq)			298.15	0.34	7.44		988
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=66MAR/WAD_641	66MAR/WAD	electrophoresis and spectrophotometry	B	2.7.4.3	adenylate kinase	2 C00008 = C00020 + C00002	2 ADP(aq) = AMP(aq) + ATP(aq)		0.81	303.15		7.4		989
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=97CON/DEL_1320	97CON/DEL	HPLC	C	5.3.1.5	xylose isomerase	C00031 = C00095	D-glucose(aq) = D-fructose(aq)		0.98	333.15		7		990
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=97CON/DEL_1320	97CON/DEL	HPLC	C	5.3.1.5	xylose isomerase	C00031 = C00095	D-glucose(aq) = D-fructose(aq)		1.03	338.15		7		991
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=97CON/DEL_1320	97CON/DEL	HPLC	C	5.3.1.5	xylose isomerase	C00031 = C00095	D-glucose(aq) = D-fructose(aq)		1.14	343.15		7		992
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=97CON/DEL_1320	97CON/DEL	HPLC	C	5.3.1.5	xylose isomerase	C00031 = C00095	D-glucose(aq) = D-fructose(aq)		1.22	348.15		7		993
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=97CON/DEL_1320	97CON/DEL	HPLC	C	5.3.1.5	xylose isomerase	C00031 = C00095	D-glucose(aq) = D-fructose(aq)		1.39	353.15		7		994
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=63HIN/WOL_1355	63HIN/WOL	spectrophotometry	B	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.32	303.15	0.1	8		995
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.1	7.45	3.3	996
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.1	7.48	3.3	997
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.6	6.98	3.52	998
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.075	7.27	3.65	999
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.075	7.6	3.65	1000
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.1	6.87	3.6	1001
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.6	7.27	3.52	1002
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.6	7.27	3.52	1003
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.6	7.37	3.51	1004
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.1	7.35	3.43	1005
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.1	7.51	3.6	1006
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.075	7.61	3.65	1007
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	1	7.22	3.29	1008
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.6	7.19	3.52	1009
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.6	7.3	3.52	1010
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.6	7.18	3.52	1011
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.6	7.27	3.52	1012
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.1	7.64	3.43	1013
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	1	7.22	3.29	1014
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.6	7.15	3.52	1015
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.1	6.87	3.6	1016
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.1	6.87	3.6	1017
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.1	7.49	3.6	1018
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.1	7.88	3.59	1019
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.1	7.36	3.68	1020
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.1	7.47	3.6	1021
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=54GIN/STU_1062	54GIN/STU	calorimetry	A	3.6.1.1	inorganic pyrophosphatase	C00013 + C00001 = 2 C00009	pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq)			298.15	0.6	7.16	3.52	1022
