Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
SCP21x	0.00	0.00	-5.01	-22.82	12.81
SCP22x	0.00	0.00	-2.62	-20.44	15.19
SCP2x	131.95	211.67	130.24	-101.33	486.50
SCPx	-79.11	29.44	-79.36	-114.98	-43.73
Ser_Thrtg	0.00	4.75	-0.00	-17.81	17.81
SERALANaEx	0.00	0.00	-2.97	-75.36	28.35
SERASNNaEx	0.00	0.00	-2.97	-75.36	28.35
SERCYSNaEx	0.00	0.00	-2.99	-75.38	28.33
SERDGLNexR	0.00	0.00	0.04	-35.59	35.66
SERDGLYexR	0.00	0.00	0.02	-35.60	35.65
SERGLNexR	0.00	0.00	0.04	-35.59	35.66
SERGLNNaEx	0.00	0.00	-2.97	-75.36	28.36
SERGLYexR	0.00	0.00	0.02	-35.60	35.65
SERHL	-80.21	4.76	-80.29	-98.10	-62.47
SERLYSNaex	0.00	0.00	-0.08	-72.47	31.25
SERPT	-92.57	13.73	-93.12	-155.68	-80.85
SERt4	0.00	0.00	-2.96	-57.53	10.55
SERTHRNaEx	0.00	0.00	-3.00	-75.39	28.33
SERtN1	0.00	0.00	-3.07	-94.41	6.14
SERtp	0.00	0.00	0.03	-17.78	17.84
SFGTH	-104.81	10.87	-105.58	-153.09	-99.65
SGALSIDEtg	0.00	4.75	-0.00	-17.81	17.81
SGALSIDEtl	0.00	4.75	-1.84	-19.65	15.98
SGPL12r	-36.19	7.95	-36.97	-84.47	-31.03
SIAASE2ly	-1083.35	6.59	-1067.23	-1114.73	-1061.29
SIAASE3ly	8905.35	34.54	8877.04	8829.54	8882.98
SIAASE4ly	8774.69	37.68	9113.35	9065.85	9119.29
SIAASEly	-2166.70	10.30	-2168.51	-2245.71	-2174.45
SIAT4Bg	546.72	6.86	543.74	508.11	579.36
SIAT9g	1325.80	14.23	-99.01	-134.64	-63.39
sink_citr[c]	NaN	8.19	NaN	NaN	NaN
sink_pre_prot[r]	NaN	3.36	NaN	NaN	NaN
SLCBK1	-49.75	8.42	-50.98	-96.64	-32.17
SLDt	0.00	0.00	-5.79	-23.60	12.02
SLDx	125.54	6.67	125.16	90.05	146.30
SMPD3g	-325.02	9.21	-788.38	-835.89	-782.45
SMPD3l	-325.02	9.21	-730.72	-778.23	-724.79
SMPD4	-553.67	9.89	-554.67	-602.17	-548.73
SMS	-707.89	17.49	2510.55	2474.92	2546.17
SO4CLtex2	0.00	0.00	8.68	-44.76	62.12
SO4HCOtex	0.00	0.00	0.13	-53.31	53.57
SO4OXAtex2	0.00	0.00	5.79	-47.65	59.23
SO4t4_2	0.00	0.00	-0.22	-91.56	8.99
SO4tl	0.00	0.00	3.67	-14.15	21.48
SOAT12	-2051.04	19.35	-2039.48	-2072.34	-2015.33
SPC_HSt	0.00	0.00	2.89	-14.93	20.70
SPH1Pte	0.00	0.00	-2.72	-20.53	15.09
SPH1Ptr	0.00	0.00	0.00	-17.81	17.81
SPHGNtr	0.00	0.00	0.00	-17.81	17.81
SPHINGStl	0.00	0.00	1.87	-15.94	19.69
SPHINGStr	0.00	0.00	0.00	-17.81	17.81
SPHK21c	-49.75	10.44	-50.97	-96.63	-32.15
SPHMDAc	315.62	11.48	-207.04	-254.54	-201.10
SPHMYLNtg	0.00	0.00	-60.61	-78.42	-42.80
SPHMYLNtl	0.00	0.00	-121.47	-139.28	-103.65
SPHS1Pte	0.00	0.00	-2.73	-20.54	15.09
SPHS1Ptr	0.00	0.00	0.00	-17.81	17.81
SPMDOX	-55.43	12.92	-55.23	-120.55	-31.48
SPODMe	-117.63	8.33	-114.67	-150.30	-79.04
SPODMm	-117.63	8.33	-114.67	-150.30	-79.04
SPODMn	-117.63	8.33	-114.67	-150.30	-79.04
SPODMx	-117.63	8.33	-114.67	-150.30	-79.04
SPR	-137.17	17.08	-135.90	-196.16	-97.12
SPRMS	24.91	17.50	24.39	-11.24	60.02
SPTix	-56.78	5.07	-56.74	-92.37	-21.12
SQLEr	-480.53	21.84	-480.17	-503.92	-414.85
SQLSr	-132.11	22.72	-131.00	-214.13	-89.44
SR5AR2r	-33.80	22.05	-33.44	-69.06	2.19
SR5ARr	-29.35	23.22	-28.99	-64.62	6.64
SRTNACT	40.07	11.96	38.70	5.84	62.85
SRTNt6_2_r	0.00	0.00	-2.87	-129.84	41.96
SRTNtu	0.00	0.00	-2.87	-20.69	14.94
ST3GAL21g	546.72	6.86	543.74	508.11	579.36
ST3GAL22g	546.72	6.86	542.26	506.63	577.88
ST3GAL23g	546.72	6.86	540.77	505.15	576.40
ST3GAL31g	546.72	6.86	474.11	438.49	509.74
ST3GAL61g	546.72	6.86	543.74	508.11	579.36
ST3GAL62g	546.72	6.86	543.74	508.11	579.36
ST6GALNAC21	546.72	6.86	542.26	506.63	577.88
ST6GALNAC22	546.72	6.86	542.26	506.63	577.88
ST6GALNAC23	546.72	6.86	543.74	508.11	579.36
ST6GALNAC24	546.72	6.86	542.26	506.63	577.88
ST6GALNAC25	546.72	6.86	540.77	505.15	576.40
ST6GALNAC26	546.72	6.86	539.29	503.67	574.92
ST6GALNAC27	546.72	6.86	539.29	503.67	574.92
ST6GALNAC28	546.72	6.86	537.81	502.19	573.44
ST6GALNAC31	546.72	6.86	542.26	506.63	577.88
ST6GALNAC62	546.72	6.86	539.29	503.67	574.92
ST8SIA11	546.72	6.86	542.26	506.63	577.88
ST8SIA12	546.72	6.86	542.26	506.63	577.88
ST8SIA51g	546.72	6.86	540.77	505.15	576.40
ST8SIA52g	546.72	6.86	539.29	503.67	574.92
ST8SIA53g	546.72	6.86	540.77	505.15	576.40
ST8SIA54g	546.72	6.86	542.26	506.63	577.88
ST8SIA55g	546.72	6.86	537.81	502.19	573.44
ST8SIA56g	370.72	6.80	-3552.51	-3588.13	-3516.88
STCOAtx	0.00	0.00	-4.99	-22.81	12.82
STRDNCCPT1	-74.25	18.57	-74.10	-106.96	-49.94
STRDNCCPT2	74.25	18.57	74.26	41.06	95.98
STRDNCCRNt	0.00	0.00	0.00	-17.81	17.82
STRDNCt	0.00	0.00	2.89	-14.92	20.70
STS1	-39.51	17.11	-40.25	-87.75	-34.31
STS1r	-39.51	17.11	-40.25	-87.75	-34.31
STS2	33.44	12.53	32.69	-14.81	38.63
STS2r	33.44	12.53	32.69	-14.81	38.63
SUCCt2m	0.00	0.00	-0.86	-24.62	33.57
SUCCt4_2	0.00	0.00	-0.25	-91.59	8.96
SUCCtp	0.00	0.00	-2.42	-20.23	15.39
SUCD1m	722.58	7.83	722.59	686.97	758.22
SUCOAS1m	-39.97	13.27	-40.13	-91.14	-0.60
SUCOASm	-16.87	13.49	-17.03	-55.54	7.81
SUCRe	-32.05	3.95	-32.05	-79.56	-26.12
SULFOX	-193.22	10.16	-155.12	-208.56	-101.68
T4HCINNMFM	-63.08	6.00	-63.08	-80.89	-45.27
TAGAT_Dt	0.00	0.00	0.01	-17.80	17.83
TAGt	0.00	4.75	-0.00	-17.81	17.81
TAURt4_2_r	0.00	0.00	-5.99	-97.33	3.22
TAURtcx	0.00	0.00	1.03	-36.95	48.54
TAXOLte	0.00	0.00	-23.54	-41.35	-5.72
TCHOLAt	0.00	0.00	-1.71	-37.33	33.92
TCHOLAt2	0.00	0.00	-4.88	-96.22	4.32
TCHOLAte	0.00	0.00	1.12	-16.69	18.94
TCHOLAtx	0.00	0.00	-1.09	-18.90	16.72
TCYNTt	0.00	0.00	-2.89	-20.71	14.92
TCYNTtm	0.00	0.00	-14.96	-32.77	2.86
TDCHOLAte	0.00	0.00	1.11	-16.70	18.93
TDCHOLAtx	0.00	0.00	-1.07	-18.89	16.74
TDP	21.83	4.62	21.30	-14.33	26.05
TDPm	21.83	4.62	26.72	-20.78	32.66
TETHEX3COAtx	0.00	0.00	-5.00	-22.81	12.82
TETHEX3t	0.00	0.00	2.89	-14.92	20.70
TETPENT3COAtx	0.00	0.00	-4.99	-22.81	12.82
TETPENT3CPT1	-108.98	19.95	-108.83	-141.70	-84.68
TETPENT3CPT2	108.98	19.95	108.99	75.79	130.71
TETPENT3CRNt	0.00	0.00	0.00	-17.81	17.82
TETPENT3t	0.00	0.00	2.89	-14.92	20.70
TETPENT6COAtx	0.00	0.00	-5.00	-22.81	12.82
TETPENT6CPT1	-123.09	19.51	-122.93	-155.79	-98.78
TETPENT6CPT2	123.09	19.51	123.10	89.90	144.81
TETPENT6CRNt	0.00	0.00	0.00	-17.81	17.82
TETPENT6t	0.00	0.00	2.89	-14.92	20.70
TETTET6COAtx	0.00	0.00	-4.99	-22.81	12.82
TETTET6CPT1	-93.91	18.56	-93.76	-126.63	-69.61
TETTET6CPT2	93.91	18.56	93.92	60.72	115.64
TETTET6CRNt	0.00	0.00	0.00	-17.81	17.82
TETTET6t	0.00	0.00	2.89	-14.92	20.70
THBPT4ACAMDASE	-7.36	7.10	-7.38	-25.19	10.44
THCHOLSTOICtm	0.00	0.00	-16.15	-33.97	1.66
THD1m	-69.31	10.09	-84.27	-111.10	-27.87
THFt2	0.00	0.00	6.20	-11.61	24.01
THFtl	0.00	0.00	-5.37	-23.18	12.44
THFtm	0.00	0.00	27.42	9.60	45.23
THMDt4	0.00	0.00	-2.39	-56.97	11.12
THMMPt4	0.00	0.00	2.82	-14.99	20.64
THMMPtm	0.00	0.00	14.33	-3.48	32.14
THMP	37.32	4.67	36.15	0.53	40.90
THMPPtm	0.00	0.00	24.79	6.98	42.60
THMt2m	0.00	0.00	-30.67	-48.48	-12.86
THMTP	17.80	4.74	15.94	-19.68	20.69
THMTPt	0.00	0.00	-9.61	-27.43	8.20
THP2Ctp	0.00	0.00	-1.33	-19.14	16.49
THRALANaEx	0.00	0.00	-2.98	-75.37	28.35
THRASNNaEx	0.00	0.00	-2.98	-75.37	28.35
THRCYSNaEx	0.00	0.00	-3.00	-75.39	28.32
THRGLNexR	0.00	0.00	0.03	-35.60	35.66
THRGLNNaEx	0.00	0.00	-2.98	-75.37	28.35
THRGLYexR	0.00	0.00	0.02	-35.61	35.64
THRSERNaEx	0.00	0.00	-3.01	-75.40	28.31
THRt4	0.00	0.00	-2.96	-57.54	10.55
THYMDt1	0.00	0.00	0.61	-17.20	18.43
THYMDtl	0.00	0.00	-1.54	-19.36	16.27
THYMDtm	0.00	0.00	-3.19	-21.00	14.63
THYMt	0.00	0.00	-0.00	-17.81	17.81
THYOXt	0.00	0.00	-2.13	-37.76	33.49
THYOXt2	0.00	0.00	0.70	-17.12	18.51
THYPX	-343.30	8.52	-341.82	-335.88	-264.63
TMABADH	173.99	8.69	217.11	182.00	238.24
TMDK1m	-15.10	6.89	-15.26	-38.39	5.68
TMDPP	92.23	5.24	94.56	60.13	118.32
TMDPPK	0.00	6.18	-0.03	-45.70	18.78
TMLYSOX	-447.49	11.53	-447.62	-501.06	-394.18
TMNDNCCOAtx	0.00	0.00	-4.99	-22.80	12.82
TMNDNCCPT1	22.45	21.48	22.59	-10.28	46.74
TMNDNCCPT2	-22.45	21.48	-22.44	-55.63	-0.72
TMNDNCCRNt	0.00	0.00	0.00	-17.81	17.82
TMNDNCt	0.00	0.00	2.89	-14.92	20.70
TOLBUTAMIDEte	0.00	0.00	0.00	-17.81	17.82
TRDR	-11.48	9.62	-11.11	-50.15	17.18
TRDR2	-113.19	38.26	-112.83	-151.87	-84.54
TRDR3	-182.51	37.75	-182.13	-203.27	-147.02
TREH	-11.84	2.91	-11.84	-59.34	-5.90
TREHe	-11.84	2.91	-11.84	-59.34	-5.90
TRIODTHYSUFt	0.00	0.00	-2.91	-20.72	14.90
TRIODTHYSULT	-346.81	13.01	-347.35	-382.98	-311.72
TRIODTHYt	0.00	0.00	-2.70	-38.33	32.92
TRIODTHYt2	0.00	0.00	0.13	-17.69	17.94
TRIOK	20.38	4.68	19.24	-26.42	38.05
TRPHYDRO2	-399.46	9.32	-398.35	-422.10	-333.03
TRPO2	-257.62	7.46	-257.67	-263.61	-210.17
TRPt4	0.00	0.00	-2.99	-57.56	10.52
TRYPTAOX	-61.74	6.92	-61.83	-116.19	-44.28
TS3	-4.46	19.80	-4.46	-22.28	13.35
TSTSTERONEGLCte	17.80	4.53	15.91	-47.57	21.65
TSTSTERONEGLCtr	0.00	0.00	0.00	-17.81	17.81
TSTSTERONESte	0.00	0.00	-2.89	-20.71	14.92
TSTSTERONESULT	-438.56	20.83	-439.30	-474.93	-403.68
TSTSTERONEt	0.00	0.00	-0.00	-17.81	17.81
TSTSTERONEtr	0.00	0.00	0.00	-17.81	17.81
TSULt4_3	0.00	0.00	-3.04	-131.15	1.86
TTDCAtr	0.00	0.00	2.89	-14.92	20.70
TTDCPT2	-26.86	13.46	-26.85	-60.05	-5.14
TTDCRNt	0.00	0.00	0.00	-17.81	17.82
TXA2te	0.00	0.00	2.89	-14.92	20.71
TXA2tr	0.00	0.00	0.00	-17.81	17.81
TXASr	-222.76	9.26	-222.76	-240.57	-204.94
TYMSFt	0.00	0.00	-0.01	-17.82	17.81
TYMSULT	-219.18	8.04	-219.92	-255.55	-184.29
TYR3MO2	-333.84	10.13	-332.73	-356.48	-267.41
TYRASE	307.59	5.56	481.71	463.90	499.52
TYRCBOX	-131.40	6.44	-130.63	-178.13	-124.69
TYRDOPO	-186.95	13.92	-186.99	-210.74	-121.67
TYRDOPO3	-461.52	15.43	-461.52	-485.27	-396.21
TYROXDAc	-14.65	7.29	-14.75	-69.11	2.79
TYRt	0.00	0.00	0.03	-17.79	17.84
TYRt4	0.00	0.00	-2.98	-57.55	10.53
TYRTAm	212.79	8.28	212.82	177.19	248.44
UAG2EMAi	-491.29	7.84	-494.32	-541.82	-488.38
UAGALDP	531.57	8.32	533.36	511.53	568.28
UDPACGALtl	0.00	0.00	-4.56	-22.37	13.26
UDPDOLPT_L	656.45	4.94	228.07	208.47	247.66
UDPG1P	-662.51	6.79	-664.42	-711.92	-658.48
UDPGALtg	0.00	0.00	1.23	-34.39	36.86
UDPGD	267.82	12.88	266.33	213.93	290.79
UDPGLCAter	0.00	0.00	0.00	-35.63	35.63
UDPGLCAtg	0.00	0.00	-1.23	-36.86	34.40
UDPGLCter	0.00	0.00	0.00	-35.63	35.63
UDPGLDCg	-5.45	7.96	-4.70	-52.21	1.23
UDPGNP	-64.56	6.63	-67.54	-115.05	-61.61
UDPGP	-631.24	5.70	-633.09	-680.59	-627.15
UDPtl	0.00	0.00	-1.95	-19.77	15.86
UDPXYLter	0.00	0.00	0.00	-35.63	35.63
UDPXYLtg	0.00	0.00	1.23	-34.39	36.86
UGALGTg	-33.76	5.86	-34.88	-75.58	-10.26
UGALNACtg	0.00	0.00	0.84	-34.79	36.46
UGCG	664.69	6.58	661.70	626.07	697.33
UGLCNACtg	0.00	0.00	0.84	-34.79	36.46
UGT1A10r	8.62	13.71	6.37	-29.26	42.00
UGT1A1r	7.12	14.81	4.88	-30.75	40.50
UGT1A2r	17.23	19.06	12.75	-40.69	66.19
UGT1A3r	1.44	22.38	-0.80	-36.43	34.82
UGT1A4r	-6.82	21.40	-9.06	-44.69	26.56
UGT1A5r	-5.72	12.82	-7.95	-43.57	27.68
UGT1A5r2	-1.05	12.65	-3.28	-38.91	32.35
UGT1A6r	13.45	15.96	11.21	-24.42	46.83
UGT1A7r	1.44	21.46	-0.80	-36.43	34.82
UGT1A8r	29.43	15.19	27.18	-8.45	62.81
UGT1A9r	-9.04	25.35	-11.29	-46.91	24.34
UMPK2	624.23	5.41	622.13	586.50	657.75
UMPK2n	624.23	5.41	622.13	586.50	657.75
UMPK3	624.23	7.69	622.12	586.49	657.74
UMPK3n	624.23	7.69	622.12	586.49	657.74
UMPK4	624.23	5.52	622.10	586.47	657.72
UMPK4n	624.23	5.52	622.10	586.47	657.72
UMPK5	647.33	5.57	645.20	609.57	680.82
UMPK5n	647.33	5.57	645.20	609.57	680.82
UMPK6	624.23	6.06	622.10	586.47	657.72
UMPK6n	624.23	6.06	622.10	586.47	657.72
UMPK7	624.23	6.19	622.12	586.50	657.75
UMPK7n	624.23	6.19	622.12	586.50	657.75
UMPKn	647.33	6.04	645.20	609.57	680.82
UMPtr	0.00	0.00	0.00	-17.81	17.81
UPPN	-49.98	6.63	-48.60	-114.84	-60.75
URAt	0.00	0.00	0.00	-17.81	17.81
URATEt	0.00	0.00	-0.23	-18.04	17.58
URATEtx	0.00	0.00	-0.16	-17.97	17.66
UREAt5	0.00	0.00	-0.00	-17.81	17.81
UREAtm	0.00	0.00	0.00	-17.81	17.81
URIDK2m	647.33	6.77	640.87	617.74	661.81
URIK1	-15.10	5.93	-15.65	-61.31	3.16
URIt	0.00	0.00	0.64	-17.17	18.45
URIt4	0.00	0.00	-2.36	-56.94	11.15
Uritl	0.00	0.00	-1.65	-19.46	16.16
Uritn	0.00	0.00	0.00	-17.81	17.81
UROLACer	126.21	3.82	126.96	109.14	144.77
UTPtn	0.00	0.00	0.00	-17.81	17.81
VACCt	0.00	0.00	2.89	-14.92	20.70
VALt4	0.00	0.00	-2.99	-57.57	10.52
VALt5m	0.00	0.00	-0.09	-17.91	17.72
VALTAm	63.79	5.46	63.77	28.14	99.40
VALtec	0.00	0.00	0.01	-17.80	17.82
VD3	93.80	19.85	93.80	75.99	111.62
VITD3t	0.00	0.00	0.00	-17.81	17.81
VLCS2p	33.51	28.20	32.34	-21.10	85.78
VLCS2r	33.51	28.20	33.48	-19.96	86.92
VLCSp	-24.26	26.60	-25.44	-78.88	28.00
VLCSr	-24.26	26.60	-24.29	-77.73	29.14
WHDDCAte	0.00	0.00	2.89	-14.92	20.70
WHHDCAte	0.00	0.00	1.70	-16.11	19.51
WHTSTSTERONEte	0.00	0.00	0.00	-17.81	17.81
WHTTDCAte	0.00	0.00	2.89	-14.92	20.70
XANDp	245.67	6.41	245.27	209.64	280.89
XANtx	0.00	0.00	0.04	-17.77	17.86
XAO2x	0.94	5.67	0.90	-34.73	36.52
XAOx	14.44	5.78	14.23	-21.40	49.85
XOL27OHtm	0.00	0.00	0.00	-17.81	17.81
XOL7AH2tm	0.00	0.00	0.00	-17.81	17.81
XOL7AONEtr	0.00	0.00	0.00	-17.81	17.81
XOLDIOLONEt	0.00	0.00	0.00	-17.81	17.81
XOLEST2te	0.00	4.75	-0.00	-17.81	17.81
XOLESTte	0.00	4.75	-0.00	-17.81	17.81
XOLTRI24tc	0.00	0.00	0.00	-17.81	17.81
XOLTRI24te	0.00	0.00	0.00	-17.81	17.81
XOLTRI25tc	0.00	0.00	0.00	-17.81	17.81
XOLTRI25te	0.00	0.00	0.00	-17.81	17.81
XOLTRI27tc	0.00	0.00	0.00	-17.81	17.81
XOLTRI27te	0.00	0.00	0.00	-17.81	17.81
XOLTRIOLtm	0.00	0.00	0.00	-17.81	17.81
XSERtg	0.00	4.75	-0.00	-17.81	17.81
XYLK	29.76	5.92	28.56	-17.11	47.37
XYLTD_Dr	108.71	6.83	108.34	73.23	129.47
XYLTer	416.20	7.85	413.22	377.59	448.84
XYLtly	0.00	0.00	0.00	-17.81	17.81
XYLTt	0.00	0.00	-0.00	-17.81	17.81
XYLUR	-75.02	9.20	-74.65	-113.69	-46.35
YVITEt	0.00	0.00	0.00	-17.81	17.81
EX_4abutn[e]	NaN	5.38	NaN	NaN	NaN
EX_acmana[e]	NaN	3.15	NaN	NaN	NaN
EX_ahdt[e]	NaN	2.20	NaN	NaN	NaN
EX_ctp[e]	NaN	2.29	NaN	NaN	NaN
EX_dgmp[e]	NaN	2.82	NaN	NaN	NaN
EX_dgtp[e]	NaN	3.12	NaN	NaN	NaN
EX_dha[e]	NaN	2.58	NaN	NaN	NaN
EX_dhap[e]	NaN	0.82	NaN	NaN	NaN
EX_dtmp[e]	NaN	3.74	NaN	NaN	NaN
EX_dttp[e]	NaN	4.04	NaN	NaN	NaN
EX_fad[e]	NaN	5.39	NaN	NaN	NaN
EX_fald[e]	NaN	3.83	NaN	NaN	NaN
EX_g1p[e]	NaN	3.64	NaN	NaN	NaN
EX_HC00229[e]	NaN	1.73	NaN	NaN	NaN
EX_HC00250[e]	NaN	3.37	NaN	NaN	NaN
EX_HC01104[e]	NaN	3.15	NaN	NaN	NaN
EX_HC01361[e]	NaN	2.14	NaN	NaN	NaN
EX_HC01440[e]	NaN	2.62	NaN	NaN	NaN
EX_HC01441[e]	NaN	3.30	NaN	NaN	NaN
EX_HC01444[e]	NaN	3.70	NaN	NaN	NaN
EX_HC01446[e]	NaN	1.53	NaN	NaN	NaN
EX_HC01577[e]	NaN	8.11	NaN	NaN	NaN
EX_HC01609[e]	NaN	14.01	NaN	NaN	NaN
EX_HC01610[e]	NaN	6.73	NaN	NaN	NaN
EX_HC01700[e]	NaN	7.06	NaN	NaN	NaN
EX_HC02160[e]	NaN	3.36	NaN	NaN	NaN
EX_HC02161[e]	NaN	3.36	NaN	NaN	NaN
EX_itp[e]	NaN	1.63	NaN	NaN	NaN
EX_orot[e]	NaN	2.58	NaN	NaN	NaN
EX_prpp[e]	NaN	3.63	NaN	NaN	NaN
EX_pydx5p[e]	NaN	2.81	NaN	NaN	NaN
EX_udpg[e]	NaN	3.23	NaN	NaN	NaN
r0002	0.00	0.00	0.00	-17.81	17.81
r0009	28.68	3.28	26.53	-20.97	32.47
r0013	5.30	8.04	4.49	-43.01	10.43
r0016	-195.10	19.42	-206.53	-265.90	-105.58
r0021	110.07	21.52	109.80	86.56	160.62
r0022	110.07	21.52	109.74	74.85	159.27
r0023	-80.79	11.05	-81.89	-120.85	-28.97
r0024	-723.19	27.14	-724.28	-816.76	-642.54
r0027	40.76	11.75	40.39	23.97	109.12
r0028	23.12	4.00	22.83	-20.38	33.99
r0033	43.09	12.57	42.38	33.16	60.89
r0034	123.65	9.52	117.00	70.75	158.87
r0047	-13.65	2.95	-13.83	-61.33	-7.89
r0051	-120.48	4.79	-121.51	-157.14	-85.89
r0055	-10.09	8.69	-11.19	-39.49	27.85
r0062	6.78	11.33	6.00	-27.59	9.51
r0068	-73.06	12.13	-74.01	-110.04	-46.62
r0074	103.14	8.47	101.93	55.17	121.77
r0081	31.28	5.33	31.30	-4.33	66.92
r0083	-130.12	4.75	-129.38	-176.88	-123.44
r0084	-130.12	4.75	-129.35	-176.86	-123.42
r0085	-121.67	5.30	-121.77	-158.32	-122.04
r0086	-121.67	5.30	-122.24	-169.74	-116.30
r0093	-631.24	5.70	-632.91	-680.41	-626.97
r0097	78.52	6.08	79.64	59.64	102.02
r0113	-491.29	7.84	-494.32	-541.82	-488.38
r0119	-663.51	3.84	-664.33	-698.05	-659.10
r0122	-46.53	3.90	-45.63	-81.26	-10.00
r0129	64.65	9.44	64.68	17.17	70.61
r0130	64.65	9.44	64.62	17.12	70.56
r0139	-629.53	3.49	-628.83	-676.33	-622.89
r0142	-343.65	6.10	-337.74	-373.37	-302.11
r0145	-622.69	21.98	-623.43	-689.63	-537.15
r0149	-5.30	3.66	-6.79	-54.29	-0.85
r0153	-46.53	3.74	-45.66	-81.29	-10.03
r0156	-10.68	7.16	-10.68	-46.31	24.94
r0157	-10.68	7.16	-10.70	-46.32	24.93
r0160	-56.78	5.07	-56.72	-92.35	-21.10
r0165	-46.53	4.82	-45.65	-81.28	-10.02
r0166	-663.51	4.70	-662.47	-709.97	-656.53
r0170	-90.07	20.72	-89.70	-125.33	-54.07
r0173	125.63	5.93	125.45	89.82	161.07
r0178	101.14	7.52	99.71	52.95	119.55
r0179	31.83	9.73	30.40	-12.21	75.66
r0181	-5.30	2.84	-6.82	-54.33	-0.89
r0186	9.45	3.57	8.75	-45.60	-4.58
r0191	3.19	4.77	2.21	-33.41	37.84
r0193	-9.49	5.19	-10.26	-76.50	-22.41
r0196	68.40	13.40	62.37	40.65	95.57
r0202	124.19	5.96	124.37	88.74	159.99
r0205	-58.31	37.38	-58.09	-93.72	-22.47
r0208	-72.99	6.80	-71.78	-93.61	-36.86
r0210	-134.68	5.83	-133.92	-139.85	-86.41
r0221	-130.55	13.32	-131.33	-164.53	-109.61
r0224	-89.74	10.33	-90.36	-111.50	-55.25
r0226	-20.43	12.03	-23.29	-68.55	19.32
r0236	244.44	7.11	244.09	208.98	265.23
r0239	277.85	5.71	277.10	229.60	283.04
r0242	-11.37	3.13	-11.99	-59.49	-6.05
r0245	67.89	9.11	67.53	39.23	106.57
r0246	67.89	9.11	67.21	24.60	112.48
r0249	-44.11	4.23	-44.31	-62.12	-26.49
r0276	-80.95	8.99	-82.16	-92.38	-24.39
r0280	-69.64	3.97	-68.73	-104.36	-33.10
r0281	-92.81	9.31	-92.97	-158.29	-69.22
r0283	-40.99	8.19	-41.85	-91.54	-7.12
r0287	-43.95	14.20	-43.89	-77.09	-22.17
r0301	-961.29	4.99	-962.78	-1006.26	-939.00
r0308	-53.41	17.89	-52.87	-58.81	-5.37
r0309	105.79	15.27	105.11	62.50	150.38
r0310	-7.41	39.45	-7.43	-43.05	28.20
r0311	-22.03	13.49	-22.07	-75.51	31.37
r0317	8.28	2.58	8.27	-9.54	26.09
r0319	119.67	6.65	123.55	86.09	144.65
r0321	13.16	13.08	16.29	-36.56	41.30
r0330	-299.26	6.85	-298.97	-320.11	-263.86
r0331	-299.26	6.85	-298.60	-318.44	-251.84
r0340	31.16	5.26	30.34	7.22	51.28
r0354	2.88	2.69	1.86	-33.77	37.49
r0355	25.98	3.78	24.96	-10.67	60.59
r0357	12.65	4.09	11.63	-23.99	47.26
r0358	35.75	4.88	34.73	-0.89	70.36
r0360	53.15	3.24	52.14	16.51	87.76
r0361	76.25	4.19	75.24	39.61	110.86
r0363	-38.82	4.31	-39.79	-75.42	-4.17
r0364	-15.72	5.06	-16.69	-52.32	18.93
r0365	121.94	8.48	121.26	74.50	141.11
r0377	-15.10	5.81	-16.19	-61.85	2.62
r0380	-15.01	4.74	-15.62	-63.12	-9.68
r0381	186.58	7.14	186.19	151.08	207.33
r0383	-46.91	11.30	-46.20	-81.82	-10.57
r0385	-67.68	11.55	-66.97	-102.60	-31.35
r0386	-8.95	12.61	-8.25	-43.88	27.37
r0388	-96.80	7.17	-96.64	-151.00	-79.10
r0389	-105.75	6.63	-106.34	-141.96	-70.71
r0390	-8.54	2.72	-8.54	-56.04	-2.60
r0391	36.67	6.47	35.78	0.86	57.62
r0393	89.29	6.50	87.87	41.11	107.72
r0394	232.16	6.31	231.72	196.61	252.86
r0395	0.94	5.67	0.87	-34.75	36.50
r0399	-419.51	8.21	-418.42	-442.17	-353.10
r0402	-94.78	9.08	-94.13	-133.17	-65.83
r0403	-406.82	7.77	-405.72	-429.47	-340.41
r0407	19.95	3.87	19.98	-27.52	25.92
r0408	27.46	5.95	26.46	-19.20	45.27
r0409	4.36	6.11	3.38	-32.25	39.01
r0410	-663.51	4.69	-663.39	-710.89	-657.45
r0413	-46.53	4.80	-45.66	-81.28	-10.03
r0423	124.45	9.20	123.77	81.16	169.04
r0424	124.45	9.20	124.33	88.70	159.96
r0425	193.76	6.82	193.09	146.33	212.93
r0426	0.65	2.65	0.65	-17.17	18.46
r0431	-96.31	13.47	-95.65	-128.51	-71.50
r0432	-96.31	13.47	-65.71	-87.43	-32.51
r0433	96.31	13.47	98.07	62.44	133.69
r0434	4.40	13.58	4.55	-31.08	40.18
r0437	4.40	13.58	4.63	-30.99	40.26
r0438	4.85	16.29	5.00	-30.63	40.62
r0440	4.85	16.29	5.08	-30.54	40.71
r0441	25.50	19.61	25.64	-9.99	61.27
r0443	25.50	19.61	25.72	-9.91	61.35
r0444	-3.05	14.09	84.08	48.45	119.71
r0450	2.70	10.90	2.70	-32.92	38.33
r0451	361.44	11.45	361.44	325.81	397.06
r0456	-15.10	5.92	-16.18	-61.85	2.63
