http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07LIN/ALG_1584	07LIN/ALG	spectrophotometry	A	1.1.1.87	homoisocitrate dehydrogenase	C05662 + C00003 = C00322 + C00288 + C00004	(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate(aq) + NAD(ox) = 2-oxoadipate(aq) + carbon dioxide(aq) + NAD(red)		0.45	298.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.194	310.15		6.02	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.416	310.15		6.3	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.247	310.15		6.07	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.644	310.15		6.68	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.565	310.15		6.59	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.536	310.15		6.46	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		1.71	310.15		7.05	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		7.46	310.15		7.55	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		4.16	310.15		7.32	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.725	316.15		6.59	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		1.19	322.15		6.75	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.776	322.15		6.53	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.694	310.15		6.54	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.59	310.15		6.43	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.469	304.15		6.54	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.756	310.15		6.61	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		1.051	310.15		6.74	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		1.051	310.15		6.74	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.445	298.15		6.71	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.382	298.15		6.59	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.524	310.15		6.39	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.879	316.15		6.65	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=88TEW/GOL_1011	88TEW/GOL	HPLC	A	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		1.13	310.15		6.85	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=84DIT/KUB_80	84DIT/KUB	spectrophotometry	C	1.1.1.21	aldehyde reductase	C00379 + C00006 = C00181 + C00005	xylitol(aq) + NADP(aq) = D-xylose(aq) + NADPH(aq)		0.0032	298.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=55STA/BUR_241	55STA/BUR		C	1.2.1.10	acetaldehyde dehydrogenase (acetylating)	C00084 + C00010 + C00003 = C00024 + C00004	acetaldehyde(aq) + CoA(aq) + NAD(aq) = acetyl-CoA(aq) + NADH(aq)		1200	298.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53OLS/ANF_280	53OLS/ANF	spectrophotometry	B	1.4.1.3	glutamate dehydrogenase (NAD(P)+)	C00025 + C00003 + C00001 = C00026 + C00004 + C00014	L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq)		4.6e-06	300.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53OLS/ANF_280	53OLS/ANF	spectrophotometry	B	1.4.1.3	glutamate dehydrogenase (NAD(P)+)	C00025 + C00003 + C00001 = C00026 + C00004 + C00014	L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq)		1.5e-06	300.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53OLS/ANF_280	53OLS/ANF	spectrophotometry	B	1.4.1.3	glutamate dehydrogenase (NAD(P)+)	C00025 + C00003 + C00001 = C00026 + C00004 + C00014	L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq)		4.6e-07	300.15		6.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53OLS/ANF_282	53OLS/ANF	spectrophotometry	B	1.4.1.3	glutamate dehydrogenase (NAD(P)+)	C00025 + C00006 + C00001 = C00026 + C00005 + C00014	L-glutamate(aq) + NADP(aq) + H2O(l) = 2-oxoglutarate(aq) + NADPH(aq) + ammonia(aq)		9.9e-07	300.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53OLS/ANF_282	53OLS/ANF	spectrophotometry	B	1.4.1.3	glutamate dehydrogenase (NAD(P)+)	C00025 + C00006 + C00001 = C00026 + C00005 + C00014	L-glutamate(aq) + NADP(aq) + H2O(l) = 2-oxoglutarate(aq) + NADPH(aq) + ammonia(aq)		3.1e-06	300.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53OLS/ANF_282	53OLS/ANF	spectrophotometry	B	1.4.1.3	glutamate dehydrogenase (NAD(P)+)	C00025 + C00006 + C00001 = C00026 + C00005 + C00014	L-glutamate(aq) + NADP(aq) + H2O(l) = 2-oxoglutarate(aq) + NADPH(aq) + ammonia(aq)		3.1e-07	300.15		6.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=50RAC_98	50RAC	spectrophotometry	B	1.1.1.27	L-lactate dehydrogenase	C00186 + C00003 = C00022 + C00004	(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq)		0.000139	298.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=50RAC_98	50RAC	spectrophotometry	B	1.1.1.27	L-lactate dehydrogenase	C00186 + C00003 = C00022 + C00004	(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq)		0.00044	298.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=50RAC_98	50RAC	spectrophotometry	B	1.1.1.27	L-lactate dehydrogenase	C00186 + C00003 = C00022 + C00004	(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq)		0.0044	298.15		9	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=50RAC_98	50RAC	spectrophotometry	B	1.1.1.27	L-lactate dehydrogenase	C00186 + C00003 = C00022 + C00004	(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq)		0.00139	298.15		8.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=92KIM/KIN_675	92KIM/KIN	spectrophotometry and fluorimetry	A	2.7.6.1	ribose-phosphate pyrophosphokinase	C00002 + C00117 = C00020 + C00119	ATP(aq) + D-ribose 5-phosphate(aq) = AMP(aq) + 5-phospho--D-ribose 1-diphosphate(aq)		64.8	311.15	0.25	7.4	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=62RAV/WOL_130	62RAV/WOL	spectrophotometry	B	1.1.1.37	malate dehydrogenase	C00149 + C00003 = C00036 + C00004	(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq)		0.000103	298.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=66DED_421	66DED	spectrophotometry	D	2.4.1.10	levansucrase	C00089 + C06215 = C00031 + C06215	sucrose(aq) + (2,6--D-fructosyl)n(aq) = D-glucose(aq) + (2,6--D-fructosyl)n+1(aq)		0.036	310.15		6	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=65LEE/DOB_211	65LEE/DOB	spectrophotometry	C	1.1.1.119	glucose dehydrogenase (NADP+)	C00031 + C00006 = C00198 + C00005	D-glucose(aq) + NADP(aq) = D-glucono-1,5-lactone(aq) + NADPH(aq)		3.4	298.15		6.4	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=92ELL/SRI_936	92ELL/SRI	HPLC	A	3.2.1.23	_-galactosidase	C07064 + C00001 = C00124 + C00095	lactulose(aq) + H2O(l) = D-galactose(aq) + D-fructose(aq)		40	310.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=64ZAN/BAC_1714	64ZAN/BAC	spectrophotometry	B	1.1.1.17	mannitol-1-phosphate 5-dehydrogenase	C00644 + C00003 = C00085 + C00004	D-mannitol-1-phosphate(aq) + NAD(ox)(aq) = D-fructose 6-phosphate(aq) + NAD(red)(aq)		1	298.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=64ZAN/BAC_1714	64ZAN/BAC	spectrophotometry	B	1.1.1.17	mannitol-1-phosphate 5-dehydrogenase	C00644 + C00003 = C00085 + C00004	D-mannitol-1-phosphate(aq) + NAD(ox)(aq) = D-fructose 6-phosphate(aq) + NAD(red)(aq)		1.1	298.15		7.4	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75DON/BAR_106	75DON/BAR	calorimetry	B	1.1.1.27	L-lactate dehydrogenase	C00186 + C00003 = C00022 + C00004	(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq)			298.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=71BRI/CLA_1517	71BRI/CLA	radioactivity	C	5.4.2.1	phosphoglycerate mutase	C00631 = C00197	2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)		11.9	298.15		7.4	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85WIE/HIN_1183	85WIE/HIN	calorimetry and spectrophotometry	A	4.2.1.20	tryptophan synthase	C00463 + C00065 = C00078 + C00001	indole(aq) + L-serine(aq) = L-tryptophan(aq) + H2O(l)			283.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85WIE/HIN_1183	85WIE/HIN	calorimetry and spectrophotometry	A	4.2.1.20	tryptophan synthase	C00463 + C00065 = C00078 + C00001	indole(aq) + L-serine(aq) = L-tryptophan(aq) + H2O(l)			298.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85WIE/HIN_1183	85WIE/HIN	calorimetry and spectrophotometry	A	4.2.1.20	tryptophan synthase	C00463 + C00065 = C00078 + C00001	indole(aq) + L-serine(aq) = L-tryptophan(aq) + H2O(l)			308.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85WIE/HIN_1183	85WIE/HIN	calorimetry and spectrophotometry	A	4.2.1.20	tryptophan synthase	C00463 + C00065 = C00078 + C00001	indole(aq) + L-serine(aq) = L-tryptophan(aq) + H2O(l)			298.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85WIE/HIN_1180	85WIE/HIN	calorimetry and spectrophotometry	A	4.2.1.20	tryptophan synthase	C00118 + C00463 = C03506	D-glyceraldehyde 3-phosphate(aq) + indole(aq) = 1-(indol-3-yl)glycerol 3-phosphate(aq)			298.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85WIE/HIN_1187	85WIE/HIN	calorimetry	A	4.2.1.20	tryptophan synthase	C00065 = C00022 + C00014	L-serine(aq) = pyruvate(aq) + ammonia(aq)			308.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85WIE/HIN_1185	85WIE/HIN	calorimetry and spectrophotometry	A	4.2.1.20	tryptophan synthase	C03506 + C00065 = C00078 + C00118 + C00001	1-(indol-3-yl)glycerol 3-phosphate(aq) + L-serine(aq) = L-tryptophan(aq) + D-glyceraldehyde 3-phosphate(aq) + H2O(l)			298.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=61WIL/WIL_1209	61WIL/WIL	chemical analysis	B	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)		0.022	312.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=61WIL/WIL_1209	61WIL/WIL	chemical analysis	B	4.3.1.1	aspartate ammonia-lyase	C00049 = C00122 + C00014	L-aspartate(aq) = fumarate(aq) + ammonia(aq)		0.01	302.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53RAT/ANS_1222	53RAT/ANS	chemical analysis	B	4.3.2.1	arginosuccinate lyase	C03406 = C00122 + C00062	N-(L-argino)succinate(aq) = fumarate(aq) + L-arginine(aq)		0.0114	311.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86DEW/EMI_946	86DEW/EMI	HPLC	B	3.2.2.4	AMP nucleosidase	C00020 + C00001 = C00147 + C00117	AMP(aq) + H2O(l) = adenine(aq) + D-ribose 5-phosphate(aq)		170	303.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82SAL/JOR_462	82SAL/JOR	NMR	C	2.4.2.1	purine-nucleoside phosphorylase	C00294 + C00009 = C00262 + C00620	inosine(aq) + orthophosphate(aq) = hypoxanthine(aq) + D-ribose 1-phosphate(aq)		0.038	310.15		7.1	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81RAM/PIC_652	81RAM/PIC	radioactivity	C	2.7.4.3	adenylate kinase	2 C00008 = C00020 + C00002	2 ADP(aq) = AMP(aq) + ATP(aq)		1.09	303.15		7.4	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73WUR/HES_164	73WUR/HES	spectrophotometry	C	1.1.1.49	glucose-6-phosphate dehydrogenase	C00092 + C00006 = C01236 + C00005	D-glucose 6-phosphate(aq) + NADP(aq) = D-glucono-1,5-lactone 6-phosphate(aq) + NADPH(aq)		20	298.15		7.6	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=71COH/WOL_1054	71COH/WOL	spectrophotometry	C	3.5.4.5	cytidine deaminase	C00475 + C00001 = C00299 + C00014	cytidine(aq) + H2O(l) = uridine(aq) + ammonia(aq)		379	298.15		8.84	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=71COH/WOL_1054	71COH/WOL	spectrophotometry	C	3.5.4.5	cytidine deaminase	C00475 + C00001 = C00299 + C00014	cytidine(aq) + H2O(l) = uridine(aq) + ammonia(aq)		439	298.15		9.77	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=71COH/WOL_1054	71COH/WOL	spectrophotometry	C	3.5.4.5	cytidine deaminase	C00475 + C00001 = C00299 + C00014	cytidine(aq) + H2O(l) = uridine(aq) + ammonia(aq)		2430	298.15		10.69	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=71COH/WOL_1054	71COH/WOL	spectrophotometry	C	3.5.4.5	cytidine deaminase	C00475 + C00001 = C00299 + C00014	cytidine(aq) + H2O(l) = uridine(aq) + ammonia(aq)		1860	298.15		7.92	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=71COH/WOL_1054	71COH/WOL	spectrophotometry	C	3.5.4.5	cytidine deaminase	C00475 + C00001 = C00299 + C00014	cytidine(aq) + H2O(l) = uridine(aq) + ammonia(aq)		622	298.15		8.48	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=71COH/WOL_1054	71COH/WOL	spectrophotometry	C	3.5.4.5	cytidine deaminase	C00475 + C00001 = C00299 + C00014	cytidine(aq) + H2O(l) = uridine(aq) + ammonia(aq)		10300	298.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=71COH/WOL_1054	71COH/WOL	spectrophotometry	C	3.5.4.5	cytidine deaminase	C00475 + C00001 = C00299 + C00014	cytidine(aq) + H2O(l) = uridine(aq) + ammonia(aq)		318	298.15		9.31	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=60KAY/OSB_1057	60KAY/OSB	spectrophotometry	B	3.5.4.9	methenyltetrahydrofolate cyclohydrolase	C00445 + C00001 = C00234	5,10-methenyltetrahydrofolate(aq) + H2O(l) = 10-formyltetrahydrofolate(aq)		0.0733	298.15		4.74	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=60KAY/OSB_1057	60KAY/OSB	spectrophotometry	B	3.5.4.9	methenyltetrahydrofolate cyclohydrolase	C00445 + C00001 = C00234	5,10-methenyltetrahydrofolate(aq) + H2O(l) = 10-formyltetrahydrofolate(aq)		0.127	298.15		5.2	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=60KAY/OSB_1057	60KAY/OSB	spectrophotometry	B	3.5.4.9	methenyltetrahydrofolate cyclohydrolase	C00445 + C00001 = C00234	5,10-methenyltetrahydrofolate(aq) + H2O(l) = 10-formyltetrahydrofolate(aq)		0.221	298.15		5.2	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=60KAY/OSB_1057	60KAY/OSB	spectrophotometry	B	3.5.4.9	methenyltetrahydrofolate cyclohydrolase	C00445 + C00001 = C00234	5,10-methenyltetrahydrofolate(aq) + H2O(l) = 10-formyltetrahydrofolate(aq)		11	298.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=60KAY/OSB_1057	60KAY/OSB	spectrophotometry	B	3.5.4.9	methenyltetrahydrofolate cyclohydrolase	C00445 + C00001 = C00234	5,10-methenyltetrahydrofolate(aq) + H2O(l) = 10-formyltetrahydrofolate(aq)		12.7	298.15		7.13	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=60KAY/OSB_1057	60KAY/OSB	spectrophotometry	B	3.5.4.9	methenyltetrahydrofolate cyclohydrolase	C00445 + C00001 = C00234	5,10-methenyltetrahydrofolate(aq) + H2O(l) = 10-formyltetrahydrofolate(aq)		0.818	298.15		5.7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=79COR/CRO_16	79COR/CRO	spectrophotometry	B	1.1.1.1	alcohol dehydrogenase	C00469 + C00003 = C00084 + C00004	ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq)		0.000194	311.15	0.25	7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=66MAT_1275	66MAT	chromatography and radioactivity	B	5.1.3.10	CDPabequose epimerase	C03598 = C03599	CDP-3,6-dideoxy-D-glucose(aq) = CDP-3,6-dideoxy-D-mannose(aq)		1.3	310.15		8.4	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=74WON/FRE_697	74WON/FRE	enzymatic assay	B	2.7.7.12	UDPglucose-hexose-1-phosphate uridylyltransferase	C00029 + C03384 = C00103 + C00052	UDPglucose(aq) + D-galactose 1-phosphate(aq) =-D-glucose 1-phosphate(aq) + UDPgalactose(aq)		2.1	300.15		8.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=76SCH/KRI_107	76SCH/KRI	calorimetry	C	1.1.1.27	L-lactate dehydrogenase	C00186 + C00003 = C00022 + C00004	(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq)			298.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=57BUR/HOR_1263	57BUR/HOR	enzymatic assay	C	5.1.3.4	L-ribulose-phosphate 4-epimerase	C01101 = C00231	L-ribulose 5-phosphate(aq) = D-xylulose 5-phosphate(aq)		1	308.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73ROT/KIS_300	73ROT/KIS	calorimetry	A	1.5.1.3	dihydrofolate reductase	C00101 + C00006 = C00415 + C00005	5,6,7,8-tetrahydrofolate(aq) + NADP(aq) = 7,8-dihydrofolate(aq) + NADPH(aq)			298.15		7.4	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=60BLA_349	60BLA	spectrophotometry	B	2.1.2.1	glycine hydroxymethyltransferase	C00143 + C00037 + C00001 = C00101 + C00065	5,10-methylenetetrahydrofolate(aq) + glycine(aq) + H2O(l) = tetrahydrofolate(aq) + L-serine(aq)		0.098	298.15		7.4	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=55HOR/SMY_371	55HOR/SMY	paper chromatography	C	2.2.1.2	transaldolase	C05382 + C00118 = C00279 + C00085	sedoheptulose 7-phosphate(aq) + D-glyceraldehyde 3-phosphate(aq) = D-erythrose 4-phosphate(aq) + D-fructose 6-phosphate(aq)		0.82	298.15		7.6	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=62DOU2_160	62DOU2	spectrophotometry	C	1.1.1.48	galactose dehydrogenase	C00124 + C00003 = C03383 + C00004	D-galactose(aq) + NAD(aq) = D-galactono-1,4-lactone(aq) + NADH(aq)		570	303.15		6.7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=55CAR/LEL_423	55CAR/LEL	spectrophotometry	C	2.4.1.13	sucrose synthase	C00029 + C00095 = C00015 + C00089	UDPglucose(aq) + D-fructose(aq) = UDP(aq) + sucrose(aq)		5	310.15		7.4	
