Microbe_ID	M1	M2	M3	M4	M5	M7	M8	M9	M10	M11	M13	M14	M15A	M15B	M16
Clostridioides_difficile_QCD_97b34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridioides_difficile_R20291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridioides_mangenotii_LM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridioides_mangenotii_TR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium neonatale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_acetobutylicum_ATCC_824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_acetobutylicum_DSM_1731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_acetobutylicum_EA_2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_aerotolerans_DSM_5434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_amazonitimonense_MGYG_HGUT_01477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_asparagiforme_DSM_15981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_baratii_796_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_baratii_ERR1022470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_baratii_str_Sullivan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_bartlettii_DSM_16795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_beijerinckii_G117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_beijerinckii_NCIMB_8052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_boliviensis_ERR171272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_bolteae_90A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_bolteae_90A9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_bolteae_90B3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_bolteae_90B7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_bolteae_90B8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_A2_str_Kyoto	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_A3_str_Loch_Maree	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_A_str_ATCC_19397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_A_str_ATCC_3502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_A_str_Hall	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_B1_str_Okra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_BKT015925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_B_str_Eklund_17B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_Ba4_str_657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_Bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_CB11_1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_CDC66177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_C_str_Eklund	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_D_str_1873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_E1_str_BoNT_E_Beluga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_E3_str_Alaska_E43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_F_str_230613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_F_str_Langeland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_H04402_065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_botulinum_NCTC_2916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_butyricum_5521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_butyricum_60E_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_butyricum_DKU_01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_butyricum_DSM_10702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_butyricum_E4_str_BoNT_E_BL5262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_cadaveris_AGR2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_celatum_DSM_1785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_cellobioparum_DSM_1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_chauvoei_JF4335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_citroniae_WAL_17108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_clariflavum_DSM_19732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_clostridioforme_2_1_49FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_clostridioforme_90A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_clostridioforme_90A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_clostridioforme_90A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_clostridioforme_90A6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_clostridioforme_90A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_clostridioforme_90A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_clostridioforme_90B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_clostridioforme_CM201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_clostridioforme_YL32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_cochlearium_NCTC13027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_cocleatum_ATCC_29902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_colicanis_209318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_colicanis_DSM_13634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_culturomicsense_CL_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_dakarense_FF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_disporicum_2789STDY5608827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_fimetarium_DSM_9179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_glycolicum_ATCC_14880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_hathewayi_12489931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_hathewayi_DSM_13479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_hathewayi_WAL_18680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_hiranonis_TO_931_DSM_13275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_hylemonae_DSM_15053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_ihumii_AP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_indolis_DSM_755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_innocuum_2959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_innocuum_I46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_isatidis_DSM_15098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_jeddahense_JCD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_jeddahtimonense_CL_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_lavalense_NLAE_zl_G277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_massilioamazoniensis_ND2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_methoxybenzovorans_SR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_methylpentosum_R2_DSM_5476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_nexile_DSM_1787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_papyrosolvens_C7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_papyrosolvens_DSM_2782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_paraputrificum_AGR2156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_paraputrificum_ERR1022469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_pasteurianum_BC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_pasteurianum_DSM_525_ATCC_6013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens_B_str_ATCC_3626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens_CPE_str_F4969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens_C_str_JGS1495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens_D_str_JGS1721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens_E_str_JGS1987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens_F262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens_NCTC_8239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens_SM101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens_WAL_14572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens_str_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_polynesiense_MS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_polysaccharolyticum_DSM_1801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_saccharogumia_DSM_17460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_saccharoperbutylacetonicum_N1_4_HMT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sartagoforme_AAU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_saudiense_JCC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_scindens_ATCC_35704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_senegalense_JC122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_7_2_43FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_7_3_54FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_ASF356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_ATCC_BAA_442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_BNL1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_D5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_DL_VIII	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_HGF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_KLE_1755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_L2_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_M62_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_MSTE9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_SS2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_SY8519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sphenoides_JCM_1415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_spiroforme_DSM_1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sporogenes_ATCC_15579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sporogenes_PA_3679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sporosphaeroides_DSM_1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_stercorarium_subsp_leptospartum_DSM_9219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_stercorarium_subsp_stercorarium_DSM_8532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_stercorarium_subsp_thermolacticum_DSM_2910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sticklandii_DSM_519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sulfidigenes_113A_c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_symbiosum_ATCC_14940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_symbiosum_WAL_14163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_symbiosum_WAL_14673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_tertium_Gcol_A43_Gcol_A43_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_tyrobutyricum_DSM_2637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_tyrobutyricum_UC7086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_viride_DSM_6836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cohnella_laeviribosi_DSM_21336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR1022282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR1022300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR1022416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR1203940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR1204034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR2221153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR2230078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR2230087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR2230090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR2230102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR2230112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR2230122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR2230127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR2230140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR2230145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR2230147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_ERR2230156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_intestinalis_DSM_13280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_massiliensis_An5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_sp_4_8_47FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_sp_MS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_stercoris_DSM_13279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_tanakaei_YIT_12063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas_aquatica_CJG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas_aquatica_DA1877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas_aquatica_NBRC_14918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas_terrigena_FDAARGOS_394_pRIID_98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas_terrigena_NBRC_13299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas_testosteroni_ATCC_11996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas_testosteroni_CNB_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas_testosteroni_KF_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas_testosteroni_NBRC_100989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas_testosteroni_S44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacillus_cateniformis_29_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacillus_sp_3_3_56FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacillus_sp_8_2_54BFAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacillus_sp_D7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacter secundus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacter_fastidiosus_NSB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_catus_ERR2221258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_catus_GD_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_comes_ERR1022290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_comes_ERR1022354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_comes_ERR1022382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_comes_ERR1022427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_comes_ERR1022476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_comes_ERR1204042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_eutactus_ATCC_27759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_eutactus_ERR1022287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_eutactus_ERR1022301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_eutactus_ERR1022346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_eutactus_ERR1022477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_eutactus_ERR1203946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_eutactus_ERR1204040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_eutactus_ERR2221154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_nov_ERR1022278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_nov_ERR1203948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_nov_ERR2221394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_nov_ERR2230098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_sp_HPP0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_sp_HPP0074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium afermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium frankenforstense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium freneyi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium genitalium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium glaucum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium hadale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium imitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium kefirresidentii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium minutissimum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium resistens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium simulans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_accolens_AH4003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_accolens_ATCC_49725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ammoniagenes_DSM_20306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_amycolatum_SK46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_argentoratense_CNM_46305_c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_argentoratense_DSM_44202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_aurimucosum_ATCC_700975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_casei_LMG_S_19264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_casei_UCMA_3821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_coyleae_UMB0147_16933_8_1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_durum_F0235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_efficiens_YS_314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_glucuronolyticum_ATCC_51866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_glucuronolyticum_ATCC_51867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ihumii_GD7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_jeddahense_JCB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_jeikeium_Cj30184_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_kroppenstedtii_DNF00591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_kroppenstedtii_DSM_44385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_mastitidis_DSM_44356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_matruchotii_ATCC_14266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_matruchotii_ATCC_33806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_matruchotii_NCTC10254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_propinquum_DSM_44285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_pseudodiphtheriticum_DSM_44287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_pseudodiphtheriticum_ERR2221235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_pseudogenitalium_ATCC_33035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_sp_HFH0082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_striatum_ATCC_6940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_tuberculostearicum_SK141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_tuscaniense_DNF00037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ulcerans_809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ulcerans_BR_AD22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ureicelerivorans_DSM_45051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_variabile_DSM_44702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_variabile_Mu292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Criibacterium bergeronii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter_sakazakii_2151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter_sakazakii_680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter_sakazakii_696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter_sakazakii_701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter_sakazakii_ATCC_BAA_894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter_sakazakii_E764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter_sakazakii_ES15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter_sakazakii_ES35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter_sakazakii_ES713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter_sakazakii_SP291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cryocola_sp_340MFSha3_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cryptobacterium_curtum_DSM_15641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cuneatibacter_caecimuris_DSM_29486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cupriavidus_metallidurans_CH34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Curtobacterium_flaccumfaciens_MEB126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Curtobacterium_flaccumfaciens_UCD_AKU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Curvibacter_gracilis_ATCC_BAA_807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes_266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes_6609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes_ATCC_11828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes_C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes_ERR2221336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes_ERR2221340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes_ERR2221379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes_FZ1_2_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes_HL001PA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes_HL002PA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes_HL002PA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes_HL002PA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes_HL005PA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes_HL005PA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
